trial,sigma,low_threshold,high_threshold,dice_slice
43,0.11362099779785062,31.277263005309905,106.19327274295426,0.02871912693854107
41,0.2581583859609595,33.75670503985509,97.8643044460171,0.02651854506360867
42,0.23860398326711474,33.04441885790037,97.6301405525204,0.02631111111111111
4,0.8028454275084094,9.785622824768641,56.72259982246764,0.02599566738876854
16,4.747987070988377,12.583331187762276,93.7603943561503,0.024179620034542316
39,0.461139506755298,2.807440180401932,116.66589078153947,0.020913909182065607
12,3.860850957194349,18.00286978541624,123.66344874354289,0.009514747859181731
20,3.575961524863164,3.666084510095252,137.35274969604768,0.0
1,4.69685945277081,22.65212564535972,144.9355657231999,0.0
13,4.82776002593284,48.91478487078464,132.69854428963038,0.0
36,3.5958950532862546,34.94738271811055,149.6613018817392,0.0
